content_id,ctr,days_since_last_update,search_volume,score,reason_code,action,rank
content_99bac2d6ecaf,0.73,28,10.0,0,NONE,NO_ACTION,27046
content_99bcb3132bb0,0.4,20,0.0,0,NONE,NO_ACTION,27047
content_99c747369612,0.15,22,10.0,0,NONE,NO_ACTION,27048
content_99cca44e45a6,0.32,11,0.0,0,NONE,NO_ACTION,27049
content_99ec6efd9d12,0.66,8,0.0,0,NONE,NO_ACTION,27050
content_99ef2a43a9c7,0.28,22,0.0,0,NONE,NO_ACTION,27051
content_99f585dbaf10,0.5,20,0.0,0,NONE,NO_ACTION,27052
content_99f8ae3f1f28,0.33,20,10.0,0,NONE,NO_ACTION,27053
content_9a1427053b3e,0.3,20,20.0,0,NONE,NO_ACTION,27054
content_9a2de795818f,0.09,14,10.0,0,NONE,NO_ACTION,27055
content_9a2e5a9a0bbf,0.18,20,10.0,0,NONE,NO_ACTION,27056
content_9a2e89d3870f,0.19,22,10.0,0,NONE,NO_ACTION,27057
content_9a2f2e6f4084,0.7,14,20.0,0,NONE,NO_ACTION,27058
content_9a31808971cf,0.2,20,10.0,0,NONE,NO_ACTION,27059
content_9a4c045d2b40,0.18,20,0.0,0,NONE,NO_ACTION,27060
content_9a609a520cb7,0.83,28,10.0,0,NONE,NO_ACTION,27061
content_9a6a8e5ee661,0.08,20,0.0,0,NONE,NO_ACTION,27062
content_9a7050139b14,0.32,20,0.0,0,NONE,NO_ACTION,27063
content_9a70afa53b8c,0.11,20,10.0,0,NONE,NO_ACTION,27064
content_9a7fe374c900,66.67,8,0.0,0,NONE,NO_ACTION,27065
content_9a80c96d3a1e,0.15,20,0.0,0,NONE,NO_ACTION,27066
content_9a8165b369f5,0.47,20,0.0,0,NONE,NO_ACTION,27067
content_9a9cd696637f,33.33,20,0.0,0,NONE,NO_ACTION,27068
content_9aa793d4d895,0.09,20,0.0,0,NONE,NO_ACTION,27069
content_9aab34d4610e,0.77,20,0.0,0,NONE,NO_ACTION,27070
content_9aad50bc4523,0.1,13,10.0,0,NONE,NO_ACTION,27071
content_9ab23d10f7d2,0.46,22,10.0,0,NONE,NO_ACTION,27072
content_9ab644e794aa,0.09,20,10.0,0,NONE,NO_ACTION,27073
content_9ab9b659a836,2.38,22,0.0,0,NONE,NO_ACTION,27074
content_9abb7c4c2e0e,0.37,22,0.0,0,NONE,NO_ACTION,27075
content_9abd76d902c3,0.48,13,20.0,0,NONE,NO_ACTION,27076
content_9ac3d96b5b48,0.22,7,10.0,0,NONE,NO_ACTION,27077
content_9acd1f0a15e7,0.37,20,0.0,0,NONE,NO_ACTION,27078
content_9acf34d1453e,0.26,20,0.0,0,NONE,NO_ACTION,27079
content_9adf7fcb41cf,0.69,20,10.0,0,NONE,NO_ACTION,27080
content_9ae5157e9941,0.13,13,20.0,0,NONE,NO_ACTION,27081
content_9ae9df357485,0.28,28,0.0,0,NONE,NO_ACTION,27082
content_9aec25da37c5,2.22,20,0.0,0,NONE,NO_ACTION,27083
content_9aeec226c5af,0.1,11,0.0,0,NONE,NO_ACTION,27084
content_9af343f04d96,0.09,22,10.0,0,NONE,NO_ACTION,27085
content_9af722104e41,0.9,15,0.0,0,NONE,NO_ACTION,27086
content_9b0fa1fcea3e,1.04,8,0.0,0,NONE,NO_ACTION,27087
content_9b2575f9efdd,0.19,15,10.0,0,NONE,NO_ACTION,27088
content_9b393784e244,0.11,20,0.0,0,NONE,NO_ACTION,27089
content_9b3eae623a47,0.38,11,0.0,0,NONE,NO_ACTION,27090
content_9b49d1d63e32,7.55,20,0.0,0,NONE,NO_ACTION,27091
content_9b4b7855627e,0.33,20,10.0,0,NONE,NO_ACTION,27092
content_9b5722c5285b,0.1,20,0.0,0,NONE,NO_ACTION,27093
content_9b58799c7221,0.28,20,0.0,0,NONE,NO_ACTION,27094
content_9b5943515a13,0.3,20,0.0,0,NONE,NO_ACTION,27095
content_9b6444addb57,0.23,20,20.0,0,NONE,NO_ACTION,27096
content_9b684b0da474,1.0,20,20.0,0,NONE,NO_ACTION,27097
content_9b6e24538b9e,0.23,20,0.0,0,NONE,NO_ACTION,27098
content_9b797afc1c68,0.43,20,10.0,0,NONE,NO_ACTION,27099
content_9b7db63b1e95,0.12,7,10.0,0,NONE,NO_ACTION,27100
content_9b9b7f99d00e,0.37,20,0.0,0,NONE,NO_ACTION,27101
content_9ba91a1c7fb5,0.34,26,20.0,0,NONE,NO_ACTION,27102
content_9bac9b1bf83d,0.28,20,0.0,0,NONE,NO_ACTION,27103
content_9bb4ab58c447,0.22,19,10.0,0,NONE,NO_ACTION,27104
content_9bb66cc3e9d6,0.21,20,0.0,0,NONE,NO_ACTION,27105
content_9bbbc34207a4,0.88,20,10.0,0,NONE,NO_ACTION,27106
content_9bc81fb810b7,0.19,20,0.0,0,NONE,NO_ACTION,27107
content_9bc8708c8077,0.23,22,10.0,0,NONE,NO_ACTION,27108
content_9bcc20f95fc2,0.15,20,20.0,0,NONE,NO_ACTION,27109
content_9bd1d97fda57,0.32,22,10.0,0,NONE,NO_ACTION,27110
content_9bda0e62d3c0,0.36,22,10.0,0,NONE,NO_ACTION,27111
content_9bdb40160f0b,11.11,20,0.0,0,NONE,NO_ACTION,27112
content_9beb3583c4e7,0.13,22,10.0,0,NONE,NO_ACTION,27113
content_9beddb3e7ac7,0.41,8,0.0,0,NONE,NO_ACTION,27114
content_9bf155413c57,0.56,14,0.0,0,NONE,NO_ACTION,27115
content_9bf3b5e00e43,0.32,20,0.0,0,NONE,NO_ACTION,27116
content_9bffe222a0f6,0.25,20,20.0,0,NONE,NO_ACTION,27117
content_9c031cd1248f,0.21,20,20.0,0,NONE,NO_ACTION,27118
content_9c128be31943,0.15,20,0.0,0,NONE,NO_ACTION,27119
content_9c17ba2e07fb,0.97,20,0.0,0,NONE,NO_ACTION,27120
content_9c191e543e7a,0.17,20,0.0,0,NONE,NO_ACTION,27121
content_9c19e18e4b83,0.22,8,0.0,0,NONE,NO_ACTION,27122
content_9c1ccf220046,0.62,8,10.0,0,NONE,NO_ACTION,27123
content_9c2274f4eab3,0.09,26,20.0,0,NONE,NO_ACTION,27124
content_9c30538ef131,0.95,25,10.0,0,NONE,NO_ACTION,27125
content_9c34ae9c681c,0.2,22,10.0,0,NONE,NO_ACTION,27126
content_9c40e32b0b50,0.13,11,0.0,0,NONE,NO_ACTION,27127
content_9c43d55aef70,0.21,14,20.0,0,NONE,NO_ACTION,27128
content_9c86519fec91,0.17,20,0.0,0,NONE,NO_ACTION,27129
content_9c88b678837a,0.56,20,0.0,0,NONE,NO_ACTION,27130
content_9c8b317e8e1f,50.0,20,0.0,0,NONE,NO_ACTION,27131
content_9c91e2000b61,0.49,20,0.0,0,NONE,NO_ACTION,27132
content_9c934fa5762a,0.17,22,10.0,0,NONE,NO_ACTION,27133
content_9c9de366beb3,0.9,22,10.0,0,NONE,NO_ACTION,27134
content_9ca1cbea0779,0.16,20,10.0,0,NONE,NO_ACTION,27135
content_9cc007387a86,0.54,20,0.0,0,NONE,NO_ACTION,27136
content_9cc3144b2591,0.21,20,0.0,0,NONE,NO_ACTION,27137
content_9cc4d7093ad9,0.18,20,0.0,0,NONE,NO_ACTION,27138
content_9ce04d52aafc,6.9,20,10.0,0,NONE,NO_ACTION,27139
content_9ce35a508414,0.21,20,10.0,0,NONE,NO_ACTION,27140
content_9cfb7d21dd56,0.13,20,10.0,0,NONE,NO_ACTION,27141
content_9d12a40eaf55,1.37,20,10.0,0,NONE,NO_ACTION,27142
content_9d137f2b4504,0.66,22,10.0,0,NONE,NO_ACTION,27143
content_9d34d7ce11c4,0.27,63,10.0,0,NONE,NO_ACTION,27144
content_9d393029065a,0.21,25,10.0,0,NONE,NO_ACTION,27145
content_9d3c56c14cc8,0.38,7,10.0,0,NONE,NO_ACTION,27146
content_9d3f0b2e3be6,0.15,25,0.0,0,NONE,NO_ACTION,27147
content_9d3f7c6f6c76,0.16,20,0.0,0,NONE,NO_ACTION,27148
content_9d43e70168aa,0.81,20,0.0,0,NONE,NO_ACTION,27149
content_9d511fbc89e3,1.1,20,10.0,0,NONE,NO_ACTION,27150
content_9d51deb50c52,0.24,20,0.0,0,NONE,NO_ACTION,27151
content_9d5d2ad2933c,0.1,20,0.0,0,NONE,NO_ACTION,27152
content_9d62fee2ccfc,0.51,20,0.0,0,NONE,NO_ACTION,27153
content_9d66346ff5c7,1.03,20,0.0,0,NONE,NO_ACTION,27154
content_9d6a95a44978,0.15,22,10.0,0,NONE,NO_ACTION,27155
content_9d7d0e8e5278,0.78,20,0.0,0,NONE,NO_ACTION,27156
content_9d8281dd270b,0.19,20,10.0,0,NONE,NO_ACTION,27157
content_9d9905bcb297,0.13,20,0.0,0,NONE,NO_ACTION,27158
content_9dbf546f89fc,0.32,22,10.0,0,NONE,NO_ACTION,27159
content_9dc38a3ae440,0.99,11,0.0,0,NONE,NO_ACTION,27160
content_9dc6f57294bf,0.18,20,0.0,0,NONE,NO_ACTION,27161
content_9de214703fa7,0.21,22,10.0,0,NONE,NO_ACTION,27162
content_9de5198731c5,0.15,8,0.0,0,NONE,NO_ACTION,27163
content_9de791be5717,0.08,20,0.0,0,NONE,NO_ACTION,27164
content_9de8749fb755,0.55,14,10.0,0,NONE,NO_ACTION,27165
content_9de87c28e9a4,0.24,8,0.0,0,NONE,NO_ACTION,27166
content_9de926fa1505,0.17,15,0.0,0,NONE,NO_ACTION,27167
content_9debfdf5a10f,1.03,8,0.0,0,NONE,NO_ACTION,27168
content_9e097477170b,0.09,28,0.0,0,NONE,NO_ACTION,27169
content_9e0dd0d37db3,0.12,8,0.0,0,NONE,NO_ACTION,27170
content_9e1966888068,0.23,20,0.0,0,NONE,NO_ACTION,27171
content_9e1adf617858,0.29,20,0.0,0,NONE,NO_ACTION,27172
content_9e3208beb901,11.11,20,0.0,0,NONE,NO_ACTION,27173
content_9e3689ef2df5,0.2,20,0.0,0,NONE,NO_ACTION,27174
content_9e3816a4198e,0.18,13,0.0,0,NONE,NO_ACTION,27175
content_9e447682d4f2,0.28,20,0.0,0,NONE,NO_ACTION,27176
content_9e45438d9f45,1.37,20,0.0,0,NONE,NO_ACTION,27177
content_9e4b7cc63012,0.17,20,0.0,0,NONE,NO_ACTION,27178
content_9e53e39d27c6,0.34,13,0.0,0,NONE,NO_ACTION,27179
content_9e5e199d5257,4.0,20,0.0,0,NONE,NO_ACTION,27180
content_9e5fd2619399,0.34,20,0.0,0,NONE,NO_ACTION,27181
content_9e66bcadd0de,0.15,8,0.0,0,NONE,NO_ACTION,27182
content_9e67fb86d1a0,0.14,20,20.0,0,NONE,NO_ACTION,27183
content_9e722da54bd3,0.32,8,10.0,0,NONE,NO_ACTION,27184
content_9e73e5c860fb,0.94,22,10.0,0,NONE,NO_ACTION,27185
content_9e7c65ebff1c,1.23,15,10.0,0,NONE,NO_ACTION,27186
content_9e82508837d6,0.29,20,0.0,0,NONE,NO_ACTION,27187
content_9e8671965fff,0.08,20,0.0,0,NONE,NO_ACTION,27188
content_9e8df2bd6cf4,0.56,22,10.0,0,NONE,NO_ACTION,27189
content_9e910c76fe4c,0.12,25,10.0,0,NONE,NO_ACTION,27190
content_9e9a7be03edc,0.48,20,10.0,0,NONE,NO_ACTION,27191
content_9ea3451c3a25,0.77,11,0.0,0,NONE,NO_ACTION,27192
content_9ea49d25f363,11.11,8,0.0,0,NONE,NO_ACTION,27193
content_9eb56cbff018,0.73,20,10.0,0,NONE,NO_ACTION,27194
content_9ebbba39ffaa,0.96,20,0.0,0,NONE,NO_ACTION,27195
content_9ec5e8f15859,1.49,20,0.0,0,NONE,NO_ACTION,27196
content_9ec9942edf13,0.09,8,0.0,0,NONE,NO_ACTION,27197
content_9ed2c5482768,0.12,22,10.0,0,NONE,NO_ACTION,27198
content_9ed76dc499a4,0.49,20,0.0,0,NONE,NO_ACTION,27199
content_9ee9dadbd5d7,0.12,25,0.0,0,NONE,NO_ACTION,27200
content_9ef5d2b775b8,0.72,20,0.0,0,NONE,NO_ACTION,27201
content_9ef7f0adf8f0,0.29,20,20.0,0,NONE,NO_ACTION,27202
content_9efcfbb75445,0.64,15,0.0,0,NONE,NO_ACTION,27203
content_9efd1fabf7d5,0.08,13,20.0,0,NONE,NO_ACTION,27204
content_9f127b1f663f,0.7,25,10.0,0,NONE,NO_ACTION,27205
content_9f16908e89ff,0.12,20,0.0,0,NONE,NO_ACTION,27206
content_9f191320f383,0.41,20,0.0,0,NONE,NO_ACTION,27207
content_9f2d9a3bf92d,0.52,20,20.0,0,NONE,NO_ACTION,27208
content_9f361f1d27f0,0.19,20,10.0,0,NONE,NO_ACTION,27209
content_9f3be5690b53,0.17,20,10.0,0,NONE,NO_ACTION,27210
content_9f3f4f445b28,0.72,20,20.0,0,NONE,NO_ACTION,27211
content_9f4a217696b2,0.24,20,0.0,0,NONE,NO_ACTION,27212
content_9f4f95e238e8,1.05,28,0.0,0,NONE,NO_ACTION,27213
content_9f54f400f518,0.11,22,10.0,0,NONE,NO_ACTION,27214
content_9f5f54a6274f,7.94,20,0.0,0,NONE,NO_ACTION,27215
content_9f7399f64824,0.49,22,10.0,0,NONE,NO_ACTION,27216
content_9f787a5d8e6f,0.32,20,0.0,0,NONE,NO_ACTION,27217
content_9f7bdf960263,0.2,20,0.0,0,NONE,NO_ACTION,27218
content_9f84f001f0fe,0.13,20,0.0,0,NONE,NO_ACTION,27219
content_9f8516c2f2e1,8.33,20,0.0,0,NONE,NO_ACTION,27220
content_9f87aa5ca055,0.28,20,10.0,0,NONE,NO_ACTION,27221
content_9f8d03f1eddd,0.27,20,0.0,0,NONE,NO_ACTION,27222
content_9f91f0a66d76,0.21,20,0.0,0,NONE,NO_ACTION,27223
content_9f957a4066b1,0.08,20,0.0,0,NONE,NO_ACTION,27224
content_9f95a9e751be,0.14,20,10.0,0,NONE,NO_ACTION,27225
content_9f9df1248228,0.11,22,10.0,0,NONE,NO_ACTION,27226
content_9f9df61af81d,0.11,20,10.0,0,NONE,NO_ACTION,27227
content_9fb4fd23620f,0.2,20,0.0,0,NONE,NO_ACTION,27228
content_9fc161c58071,0.53,20,0.0,0,NONE,NO_ACTION,27229
content_9fc5345ae940,1.01,20,0.0,0,NONE,NO_ACTION,27230
content_9fca019f08e1,0.2,20,10.0,0,NONE,NO_ACTION,27231
content_9fca4b97331f,0.71,20,10.0,0,NONE,NO_ACTION,27232
content_9fd1fb307b32,0.31,15,10.0,0,NONE,NO_ACTION,27233
content_9fd47acb86ed,2.94,20,0.0,0,NONE,NO_ACTION,27234
content_9fdeb7a636e7,0.67,14,10.0,0,NONE,NO_ACTION,27235
content_9fdf161a11c3,0.15,8,10.0,0,NONE,NO_ACTION,27236
content_9fed098bfd92,0.13,20,0.0,0,NONE,NO_ACTION,27237
content_9fee18e78fd0,0.16,20,0.0,0,NONE,NO_ACTION,27238
content_9ff654abaa21,0.65,20,0.0,0,NONE,NO_ACTION,27239
content_9ffd07ea9034,0.51,15,0.0,0,NONE,NO_ACTION,27240
content_9fff9b3a89de,12.07,20,0.0,0,NONE,NO_ACTION,27241
content_a005183f6cee,0.26,22,20.0,0,NONE,NO_ACTION,27242
content_a010c93de0e2,0.6,22,10.0,0,NONE,NO_ACTION,27243
content_a0135bf0c008,1.36,28,0.0,0,NONE,NO_ACTION,27244
content_a0186eae1278,0.38,20,0.0,0,NONE,NO_ACTION,27245
content_a01c956972fc,1.16,28,0.0,0,NONE,NO_ACTION,27246
content_a01cdf6f5e79,9.09,20,0.0,0,NONE,NO_ACTION,27247
content_a01d9f3667c6,0.18,20,10.0,0,NONE,NO_ACTION,27248
content_a020a06e9c14,33.33,20,0.0,0,NONE,NO_ACTION,27249
content_a027a8c7ff1f,1.01,20,0.0,0,NONE,NO_ACTION,27250
content_a053262db2c0,0.97,14,0.0,0,NONE,NO_ACTION,27251
content_a054b061b7a6,1.61,20,0.0,0,NONE,NO_ACTION,27252
content_a056ba94ff43,0.12,20,10.0,0,NONE,NO_ACTION,27253
content_a058442fa0f6,0.16,7,10.0,0,NONE,NO_ACTION,27254
content_a058e966b9a6,1.27,20,0.0,0,NONE,NO_ACTION,27255
content_a059cafb38e7,0.22,22,20.0,0,NONE,NO_ACTION,27256
content_a05d0f9ca141,0.66,20,20.0,0,NONE,NO_ACTION,27257
content_a07b85121178,3.33,28,0.0,0,NONE,NO_ACTION,27258
content_a07e64a2cea4,0.43,13,10.0,0,NONE,NO_ACTION,27259
content_a0961c8c08e5,0.27,20,0.0,0,NONE,NO_ACTION,27260
content_a0a4e4f1fb85,0.11,28,0.0,0,NONE,NO_ACTION,27261
content_a0a640a446ef,0.45,20,0.0,0,NONE,NO_ACTION,27262
content_a0af1080567b,0.32,22,10.0,0,NONE,NO_ACTION,27263
content_a0b5322afbb0,2.94,20,10.0,0,NONE,NO_ACTION,27264
content_a0b9279cffd8,0.43,20,0.0,0,NONE,NO_ACTION,27265
content_a0bf6319305a,0.87,20,0.0,0,NONE,NO_ACTION,27266
content_a0c1f96870ed,1.06,22,10.0,0,NONE,NO_ACTION,27267
content_a0ca535dee13,0.16,20,0.0,0,NONE,NO_ACTION,27268
content_a0ccf4e371fd,0.15,13,10.0,0,NONE,NO_ACTION,27269
content_a0d71096e1d0,0.15,22,20.0,0,NONE,NO_ACTION,27270
content_a0e5608803b6,0.47,20,0.0,0,NONE,NO_ACTION,27271
content_a0ef8e0ff439,0.28,14,0.0,0,NONE,NO_ACTION,27272
content_a0f750ca1b2a,0.42,20,0.0,0,NONE,NO_ACTION,27273
content_a0fff30c920a,0.19,13,10.0,0,NONE,NO_ACTION,27274
content_a1027166d562,0.56,20,0.0,0,NONE,NO_ACTION,27275
content_a102c4a3c1ec,0.33,13,10.0,0,NONE,NO_ACTION,27276
content_a10a30e09a15,0.54,22,20.0,0,NONE,NO_ACTION,27277
content_a1207db565d9,0.32,7,10.0,0,NONE,NO_ACTION,27278
content_a124d6a028bc,0.53,11,0.0,0,NONE,NO_ACTION,27279
content_a1336c6de492,1.23,22,0.0,0,NONE,NO_ACTION,27280
content_a13913e4736f,0.25,20,10.0,0,NONE,NO_ACTION,27281
content_a13924fb5eb3,0.59,25,0.0,0,NONE,NO_ACTION,27282
content_a156b2401eaa,0.08,20,0.0,0,NONE,NO_ACTION,27283
content_a1583c483d51,0.23,25,10.0,0,NONE,NO_ACTION,27284
content_a167847f65b0,0.24,26,10.0,0,NONE,NO_ACTION,27285
content_a169d1caf094,0.12,20,10.0,0,NONE,NO_ACTION,27286
content_a16b3a383b0e,0.39,22,10.0,0,NONE,NO_ACTION,27287
content_a16c79f3a714,0.12,25,20.0,0,NONE,NO_ACTION,27288
content_a176eeb31e60,0.19,13,10.0,0,NONE,NO_ACTION,27289
content_a1850a4bc5e5,0.08,20,10.0,0,NONE,NO_ACTION,27290
content_a1854766bd08,0.42,20,0.0,0,NONE,NO_ACTION,27291
content_a19c8ee994c2,0.63,20,0.0,0,NONE,NO_ACTION,27292
content_a1ab96494b7e,0.58,14,10.0,0,NONE,NO_ACTION,27293
content_a1c230882d7a,0.09,25,10.0,0,NONE,NO_ACTION,27294
content_a1c65f070bad,33.33,8,0.0,0,NONE,NO_ACTION,27295
content_a1ca617f6847,0.42,20,0.0,0,NONE,NO_ACTION,27296
content_a1d3c702561a,0.19,22,10.0,0,NONE,NO_ACTION,27297
content_a1d554f4c406,0.24,8,10.0,0,NONE,NO_ACTION,27298
content_a1ea292cfd8c,1.25,20,0.0,0,NONE,NO_ACTION,27299
content_a1facc695ca3,0.47,15,10.0,0,NONE,NO_ACTION,27300
content_a1fbb8ce1856,0.12,20,0.0,0,NONE,NO_ACTION,27301
content_a20be8bcbe2b,0.21,20,0.0,0,NONE,NO_ACTION,27302
content_a20c25627ed7,0.12,25,20.0,0,NONE,NO_ACTION,27303
content_a20d9370cf12,1.42,20,0.0,0,NONE,NO_ACTION,27304
content_a218d0622046,9.09,20,0.0,0,NONE,NO_ACTION,27305
content_a22b7f6c73c5,4.78,20,0.0,0,NONE,NO_ACTION,27306
content_a22e31319610,0.7,14,20.0,0,NONE,NO_ACTION,27307
content_a23ddc26ce53,0.29,20,0.0,0,NONE,NO_ACTION,27308
content_a257bd48f6f0,0.32,20,0.0,0,NONE,NO_ACTION,27309
content_a258c6d49f04,0.64,22,10.0,0,NONE,NO_ACTION,27310
content_a262679eee5d,0.81,28,0.0,0,NONE,NO_ACTION,27311
content_a26485e47838,0.88,20,0.0,0,NONE,NO_ACTION,27312
content_a2656a6179ff,1.12,20,0.0,0,NONE,NO_ACTION,27313
content_a268e1e77380,0.56,22,10.0,0,NONE,NO_ACTION,27314
content_a26fd68775bd,0.36,20,0.0,0,NONE,NO_ACTION,27315
content_a270c8a21b36,0.22,22,10.0,0,NONE,NO_ACTION,27316
content_a2713a5c710c,0.24,25,0.0,0,NONE,NO_ACTION,27317
content_a2724f91a165,0.21,20,10.0,0,NONE,NO_ACTION,27318
content_a27acf350a16,15.38,20,0.0,0,NONE,NO_ACTION,27319
content_a27cb3cc234c,0.19,25,10.0,0,NONE,NO_ACTION,27320
content_a27e15f618c2,0.14,20,0.0,0,NONE,NO_ACTION,27321
content_a280cd6965fa,0.33,20,0.0,0,NONE,NO_ACTION,27322
content_a28baa469eaa,0.33,8,0.0,0,NONE,NO_ACTION,27323
content_a28fe6cce32e,0.09,20,0.0,0,NONE,NO_ACTION,27324
content_a2a14a07ab44,0.13,22,20.0,0,NONE,NO_ACTION,27325
content_a2a22d305082,0.31,20,0.0,0,NONE,NO_ACTION,27326
content_a2a9ec32d147,0.18,20,0.0,0,NONE,NO_ACTION,27327
content_a2b6c965a726,0.08,20,0.0,0,NONE,NO_ACTION,27328
content_a2bc2344d4a3,0.15,20,0.0,0,NONE,NO_ACTION,27329
content_a2d42ee7ea97,0.1,7,0.0,0,NONE,NO_ACTION,27330
content_a2de21b4327d,0.18,13,0.0,0,NONE,NO_ACTION,27331
content_a2e49b430ebe,0.96,20,0.0,0,NONE,NO_ACTION,27332
content_a2ec833afc05,0.14,14,0.0,0,NONE,NO_ACTION,27333
content_a2f1c73b5e54,0.21,20,20.0,0,NONE,NO_ACTION,27334
content_a2f27dee5856,0.35,22,0.0,0,NONE,NO_ACTION,27335
content_a30a53f72561,0.26,20,10.0,0,NONE,NO_ACTION,27336
content_a317044eb190,2.55,20,0.0,0,NONE,NO_ACTION,27337
content_a31cad37ea8a,0.76,20,10.0,0,NONE,NO_ACTION,27338
content_a32a5dd78e2a,0.25,22,10.0,0,NONE,NO_ACTION,27339
content_a32f80dbc0d0,0.09,20,0.0,0,NONE,NO_ACTION,27340
content_a3306a4a382a,0.59,22,10.0,0,NONE,NO_ACTION,27341
content_a3346667cc6f,1.4,20,0.0,0,NONE,NO_ACTION,27342
content_a33577a739dd,0.08,22,20.0,0,NONE,NO_ACTION,27343
content_a33686b000cb,0.25,11,10.0,0,NONE,NO_ACTION,27344
content_a33b39355f58,1.79,20,0.0,0,NONE,NO_ACTION,27345
content_a341b59acbac,0.35,14,20.0,0,NONE,NO_ACTION,27346
content_a34bfee0894c,0.92,20,10.0,0,NONE,NO_ACTION,27347
content_a3548d64df7d,0.18,5,10.0,0,NONE,NO_ACTION,27348
content_a35636290638,0.29,20,0.0,0,NONE,NO_ACTION,27349
content_a37363af5995,0.92,15,10.0,0,NONE,NO_ACTION,27350
content_a385ee113951,0.47,20,0.0,0,NONE,NO_ACTION,27351
content_a388f562e286,0.15,14,0.0,0,NONE,NO_ACTION,27352
content_a3896a2314cf,0.14,20,0.0,0,NONE,NO_ACTION,27353
content_a39bd9504ea0,0.61,22,10.0,0,NONE,NO_ACTION,27354
content_a3a14daac121,0.13,20,0.0,0,NONE,NO_ACTION,27355
content_a3b18c3e84c7,0.39,20,10.0,0,NONE,NO_ACTION,27356
content_a3b4f619337e,0.16,20,10.0,0,NONE,NO_ACTION,27357
content_a3c05ccacdf7,0.26,22,10.0,0,NONE,NO_ACTION,27358
content_a3c2440cef67,0.46,20,20.0,0,NONE,NO_ACTION,27359
content_a3c516ce1bbd,0.08,20,0.0,0,NONE,NO_ACTION,27360
content_a3c5bf7ce9d0,2.44,20,0.0,0,NONE,NO_ACTION,27361
content_a3d5ade7af09,0.45,15,20.0,0,NONE,NO_ACTION,27362
content_a3d8ee2f09c1,0.19,8,0.0,0,NONE,NO_ACTION,27363
content_a4087c89f66f,0.3,20,20.0,0,NONE,NO_ACTION,27364
content_a40c1971346a,0.21,20,20.0,0,NONE,NO_ACTION,27365
content_a40d36cbd72c,0.76,26,10.0,0,NONE,NO_ACTION,27366
content_a40dfc3c5ff9,0.1,20,0.0,0,NONE,NO_ACTION,27367
content_a42b1ad6ee0f,0.15,20,0.0,0,NONE,NO_ACTION,27368
content_a44537f4ec0b,1.6,20,10.0,0,NONE,NO_ACTION,27369
content_a4475f2ef525,0.47,20,0.0,0,NONE,NO_ACTION,27370
content_a44d51168eaa,2.45,20,10.0,0,NONE,NO_ACTION,27371
content_a45266370264,0.19,20,10.0,0,NONE,NO_ACTION,27372
content_a45d0e06bd52,0.55,15,0.0,0,NONE,NO_ACTION,27373
content_a45fb5dc4413,0.09,20,20.0,0,NONE,NO_ACTION,27374
content_a4617698be91,0.08,20,10.0,0,NONE,NO_ACTION,27375
content_a461c32f5504,1.35,20,10.0,0,NONE,NO_ACTION,27376
content_a46a163f1fac,9.09,20,0.0,0,NONE,NO_ACTION,27377
content_a474dfda261c,0.61,22,20.0,0,NONE,NO_ACTION,27378
content_a47a2ddf779c,0.14,20,0.0,0,NONE,NO_ACTION,27379
content_a488fc6df275,22.22,20,0.0,0,NONE,NO_ACTION,27380
content_a4894b3828ae,0.29,20,0.0,0,NONE,NO_ACTION,27381
content_a48daccb4dd4,0.9,20,0.0,0,NONE,NO_ACTION,27382
content_a4ac7e68f7a1,2.78,22,10.0,0,NONE,NO_ACTION,27383
content_a4b66fdf978a,0.16,20,0.0,0,NONE,NO_ACTION,27384
content_a4c14de98168,0.29,20,10.0,0,NONE,NO_ACTION,27385
content_a4cc7da6287b,0.23,20,0.0,0,NONE,NO_ACTION,27386
content_a4d2d09dc32b,0.36,20,10.0,0,NONE,NO_ACTION,27387
content_a4de08e9f260,0.63,20,0.0,0,NONE,NO_ACTION,27388
content_a4e083d8c665,0.68,22,10.0,0,NONE,NO_ACTION,27389
content_a4e7c491c25f,0.27,25,0.0,0,NONE,NO_ACTION,27390
content_a4e95083ad61,0.33,25,0.0,0,NONE,NO_ACTION,27391
content_a4f798c5c724,0.8,20,0.0,0,NONE,NO_ACTION,27392
content_a4fae3036840,0.16,20,0.0,0,NONE,NO_ACTION,27393
content_a50ef9230810,0.3,22,10.0,0,NONE,NO_ACTION,27394
content_a52671f20358,0.39,20,0.0,0,NONE,NO_ACTION,27395
content_a53455cc037b,0.29,28,0.0,0,NONE,NO_ACTION,27396
content_a53520422b2d,0.15,20,0.0,0,NONE,NO_ACTION,27397
content_a5613c78d413,0.51,20,20.0,0,NONE,NO_ACTION,27398
content_a56b668eb000,0.89,20,0.0,0,NONE,NO_ACTION,27399
content_a5774d89e594,0.56,20,0.0,0,NONE,NO_ACTION,27400
content_a580f210e5e6,0.1,13,0.0,0,NONE,NO_ACTION,27401
content_a59a3395d7fc,0.17,22,10.0,0,NONE,NO_ACTION,27402
content_a5a5392242a4,0.08,7,20.0,0,NONE,NO_ACTION,27403
content_a5ae4042f200,3.13,20,0.0,0,NONE,NO_ACTION,27404
content_a5b637cd12fc,0.12,20,20.0,0,NONE,NO_ACTION,27405
content_a5b74b001e02,0.89,20,20.0,0,NONE,NO_ACTION,27406
content_a5b979772cea,0.1,22,20.0,0,NONE,NO_ACTION,27407
content_a5bc99e413c9,0.27,20,0.0,0,NONE,NO_ACTION,27408
